ParName   Value   Gradient
log_rec(24,2022)     0.285123   -0.0162316
log_rec(25,1974)      1.97363   -0.0216733
log_rec(25,1975)      2.58603    0.0187903
log_rec(25,1976)      1.42221   0.00320824
log_rec(25,1977)      2.22955  -0.00494538
log_rec(25,1978)      2.82819   -0.0306057
log_rec(25,1979)      1.87613  0.000750996
log_rec(25,1980)      1.48635   -0.0148926
log_rec(25,1981)     0.293162    0.0041258
log_rec(25,1982)    -0.269407    0.0402808
log_rec(25,1983)    0.0891263    0.0469776
log_rec(25,1984)    -0.897495     0.032965
log_rec(25,1985)     -1.17912    0.0584326
log_rec(25,1986)     0.326286    0.0492489
log_rec(25,1987)       -0.286    0.0220636
log_rec(25,1988)    -0.116696   -0.0389285
log_rec(25,1989)     0.193352   -0.0192297
log_rec(25,1990)     0.264995   -0.0335469
log_rec(25,1991)     0.505108   -0.0468913
log_rec(25,1992)     0.352362   -0.0628689
log_rec(25,1993)     0.974437   -0.0895927
log_rec(25,1994)     0.669387   -0.0736044
log_rec(25,1995)    -0.897979   -0.0897721
log_rec(25,1996)    -0.333556    -0.034945
log_rec(25,1997)    -0.379539   -0.0430339
log_rec(25,1998)     0.384755    0.0271914
log_rec(25,1999)     0.103068   -0.0177686
log_rec(25,2000)   -0.0860363   -0.0509177
log_rec(25,2001)    -0.090031   -0.0371264
log_rec(25,2002)   -0.0955748   -0.0848735
log_rec(25,2003)     0.132501     -0.10745
log_rec(25,2004)     0.978177   -0.0264391
log_rec(25,2005)     -0.18736   -0.0886758
log_rec(25,2006)   -0.0067059    -0.114336
log_rec(25,2007)    -0.387761   -0.0918568
log_rec(25,2008)     0.699397   -0.0489606
log_rec(25,2009)     0.487496   -0.0266571
log_rec(25,2010)     0.539864   -0.0315232
log_rec(25,2011)      0.11434    -0.067602
log_rec(25,2012)    -0.101317   -0.0181408
log_rec(25,2013)     0.952117   -0.0066107
log_rec(25,2014)     0.884428    -0.110613
log_rec(25,2015)     0.250018   -0.0927954
log_rec(25,2016)     0.362282   -0.0264773
log_rec(25,2017)     0.790789   -0.0924954
log_rec(25,2018)      0.76923   -0.0374341
log_rec(25,2019)      0.46762    -0.159803
log_rec(25,2020)   -0.0692899   -0.0600586
log_rec(25,2021)     0.385237   -0.0253978
log_rec(25,2022)      1.41977  -0.00980955
log_rec(26,1974)    -0.225005   -0.0602487
log_rec(26,1975)    -0.438186   -0.0155616
log_rec(26,1976)    -0.069287   -0.0520164
log_rec(26,1977)    -0.269699   -0.0269198
log_rec(26,1978)    -0.220575  -0.00495117
log_rec(26,1979)    0.0753358    0.0314059
log_rec(26,1980)    -0.066366  -0.00065895
log_rec(26,1981)     0.705551     0.103503
